asset_id,type,expiry_days,usage_hours,priority
5256,iot,2057,12500,2
5257,server,2335,53954,2
5258,server,5,11109,2
5259,iot,2815,36922,2
5260,server,135,4525,1
5261,iot,751,17431,3
5262,iot,1346,89931,1
5263,server,1232,72930,1
5264,server,188,79517,1
5265,iot,247,3423,3
5266,laptop,2513,42890,3
5267,router,1349,9743,3
5268,server,1127,1161,1
5269,iot,2591,70631,1
5270,router,100,83789,3
5271,laptop,522,42806,2
5272,server,1142,25394,3
5273,laptop,1139,35019,3
5274,iot,159,14643,1
5275,iot,579,37109,1
5276,router,417,37085,2
5277,router,1485,46652,2
5278,router,460,20713,3
5279,laptop,1923,42205,3
5280,server,2001,24895,3
5281,iot,2022,40024,2
5282,server,1686,49019,2
5283,laptop,272,33226,2
5284,laptop,2013,38012,3
5285,laptop,891,38927,3
5286,laptop,2418,14036,2
5287,server,182,10635,3
5288,iot,434,88816,3
5289,router,2524,7299,3
5290,iot,2493,7944,2
5291,server,336,21715,3
5292,iot,1919,15427,3
5293,iot,1029,33144,2
5294,router,263,86605,1
5295,iot,2142,18095,3
5296,laptop,2613,81946,1
5297,laptop,2764,85654,3
5298,iot,1891,7026,3
5299,laptop,1470,57866,2
5300,laptop,156,8410,1
5301,server,2697,25792,2
5302,server,2165,88377,2
5303,iot,834,62421,1
5304,server,1969,63221,1
5305,iot,735,23147,3
5306,iot,2200,61700,2
5307,router,1599,22663,3
5308,router,1950,59272,2
5309,iot,2352,27730,2
5310,router,1474,70712,2
5311,laptop,989,67418,3
5312,router,123,21205,1
5313,laptop,1193,12769,1
5314,laptop,386,37142,1
5315,server,696,42616,2
5316,server,814,844,3
5317,router,344,35702,3
5318,server,2725,74049,3
5319,iot,509,41939,3
5320,router,2764,88068,1
5321,iot,2702,42984,3
5322,router,2180,35694,3
5323,server,2230,54163,2
5324,server,1772,9361,3
5325,laptop,563,2790,1
5326,router,2372,13237,2
5327,laptop,129,48095,2
5328,laptop,1148,15904,1
5329,iot,658,37766,2
5330,laptop,1004,63577,1
5331,iot,53,28798,2
5332,router,2987,10286,1
5333,laptop,1136,39747,1
5334,laptop,768,21624,3
5335,router,99,70892,3
5336,server,1136,24038,1
5337,laptop,1214,75890,3
5338,laptop,1278,51173,3
5339,laptop,2935,21028,1
5340,router,2640,1700,3
5341,iot,1067,71291,2
5342,router,2906,70467,2
5343,router,954,79036,1
5344,laptop,2295,45398,3
5345,laptop,142,48392,1
5346,laptop,2714,25416,3
5347,server,2884,70562,3
5348,server,738,38558,3
5349,iot,2765,62912,2
5350,router,892,25957,2
5351,laptop,925,65257,2
5352,router,1064,88628,1
5353,laptop,2186,8500,1
5354,iot,1788,70505,3
5355,router,2464,19124,2
5356,server,2614,54469,3
5357,laptop,509,46831,2
5358,server,2997,67715,1
5359,server,1747,16090,3
5360,iot,2295,32930,2
5361,laptop,2627,54479,2
5362,router,809,26444,3
5363,router,2222,67520,2
5364,router,2,44742,1
5365,iot,2081,55313,1
5366,router,688,41358,1
5367,laptop,502,72664,3
5368,laptop,2525,85919,1
5369,router,1301,69416,3
5370,server,2870,67523,3
5371,iot,926,45910,3
5372,laptop,497,71049,3
5373,laptop,5,71765,3
5374,laptop,956,4053,3
5375,server,2465,9778,2
5376,laptop,697,32298,2
5377,laptop,2702,70200,3
5378,server,589,22674,2
5379,iot,2085,67583,3
5380,laptop,1880,74426,2
5381,iot,1706,78439,1
5382,server,313,30282,2
5383,iot,1955,4337,3
5384,server,894,60277,1
5385,server,1376,42230,1
5386,iot,2540,70908,2
5387,router,2568,65603,2
5388,iot,2750,45979,3
5389,iot,2365,28339,1
5390,iot,1373,67611,2
5391,router,2634,3394,2
5392,laptop,1747,82590,3
5393,laptop,1835,75556,3
5394,iot,1502,67617,3
5395,laptop,1177,13080,2
5396,iot,2639,3763,1
5397,laptop,677,32315,2
5398,server,277,82358,1
5399,router,2447,4258,1
5400,laptop,2472,4074,2
5401,iot,2513,85203,1
5402,iot,147,79537,3
5403,iot,18,37412,3
5404,server,857,66067,1
5405,iot,1718,12942,2
5406,server,2794,28419,2
5407,iot,457,37103,1
5408,server,2600,14499,1
5409,server,249,27889,2
5410,iot,2108,25905,1
5411,router,2120,85771,1
5412,laptop,2383,45370,1
5413,server,2060,43072,2
5414,router,2048,60967,3
5415,server,116,43920,3
5416,laptop,2820,40289,1
5417,router,993,12457,2
5418,iot,2746,72175,2
5419,laptop,1140,1083,2
5420,server,1141,29742,2
5421,laptop,1489,32981,3
5422,laptop,2038,48442,1
5423,router,120,13012,1
5424,router,897,71679,3
5425,iot,2047,64503,3
5426,server,1390,65277,1
5427,router,1398,58394,3
5428,server,909,81573,2
5429,iot,1372,76460,3
5430,iot,1454,40511,3
5431,router,990,19063,3
5432,server,681,85508,1
5433,laptop,860,51004,3
5434,router,2825,50275,1
5435,laptop,1852,12572,3
5436,laptop,896,21920,1
5437,laptop,1732,58201,1
5438,server,586,82341,3
5439,router,2633,31106,2
5440,router,1390,70984,2
5441,laptop,1258,57098,3
5442,iot,1983,59124,1
5443,iot,311,41404,1
5444,laptop,2836,14946,1
5445,server,1261,48608,1
5446,router,1301,40193,1
5447,iot,2956,51777,3
5448,iot,2086,9699,2
5449,router,2016,4269,2
5450,laptop,2278,70656,1
5451,server,886,65247,1
5452,laptop,2025,76621,1
5453,server,497,71854,2
5454,server,1984,7892,3
5455,router,1889,5671,1
5456,laptop,2352,31702,3
5457,server,2795,14014,2
5458,server,1491,30118,2
5459,iot,690,81597,1
5460,server,949,37907,1
5461,iot,41,67256,1
5462,iot,1106,4926,2
5463,router,1662,53397,3
5464,laptop,830,55307,2
5465,laptop,1575,13053,3
5466,iot,2596,64708,3
5467,laptop,1049,75066,2
5468,server,838,19832,1
5469,iot,1119,53601,1
5470,laptop,674,43865,3
5471,router,1745,5363,3
5472,iot,2762,13311,3
5473,laptop,2708,3082,2
5474,server,2287,66627,2
5475,server,566,47044,3
5476,router,228,85729,2
5477,laptop,558,73880,2
5478,iot,812,32546,1
5479,iot,268,62357,1
5480,router,1815,20931,1
5481,server,2196,10344,3
5482,iot,2178,59652,1
5483,laptop,225,75514,3
5484,laptop,1869,60374,2
5485,server,51,40183,1
5486,iot,2743,87581,2
5487,laptop,1017,38533,1
5488,server,678,73045,3
5489,server,557,22165,1
5490,server,2893,74042,2
5491,laptop,843,76304,1
5492,router,2218,46354,1
5493,router,2367,9706,2
5494,server,158,43613,2
5495,router,2098,66626,2
5496,laptop,2059,70871,3
5497,iot,380,48748,3
5498,laptop,1330,17806,1
5499,laptop,1268,20975,1
5500,router,2538,21265,3
5501,iot,2178,61817,3
5502,router,2360,41627,2
5503,router,2000,81233,3
5504,server,2187,20492,1
5505,server,2723,79891,1
5506,server,2353,69278,2
5507,iot,1607,61759,2
5508,server,836,21602,1
5509,iot,217,2945,2
5510,iot,1962,70266,3
5511,laptop,368,66460,3
5512,laptop,2405,3221,3
5513,laptop,2121,61216,1
5514,laptop,2643,70589,1
5515,iot,2683,15269,2
5516,iot,1054,1425,1
5517,server,6,65102,3
5518,iot,2776,58722,1
5519,laptop,2963,39669,3
5520,laptop,1359,39964,3
5521,router,1171,47454,1
5522,iot,2577,67837,2
5523,iot,2818,81389,1
5524,iot,1687,5427,1
5525,server,448,62815,3
5526,router,2936,42747,3
5527,iot,1332,12001,1
5528,laptop,2734,3118,3
5529,laptop,2188,13692,3
5530,iot,523,44801,2
5531,router,11,18680,1
5532,iot,1136,55616,3
5533,router,1264,51285,1
5534,router,2426,2393,1
5535,laptop,2105,36444,1
5536,iot,2631,27904,1
5537,router,1854,20880,1
5538,laptop,564,30160,1
5539,iot,39,72418,2
5540,server,1514,58066,1
5541,router,852,55836,3
5542,server,1009,4572,3
5543,iot,2815,24919,3
5544,laptop,1877,78782,1
5545,iot,1538,66204,1
5546,server,2596,39846,3
5547,iot,978,43228,3
5548,iot,977,40388,1
5549,router,1927,56689,3
5550,laptop,2547,4994,1
5551,iot,1713,76385,1
5552,router,1045,43618,3
5553,iot,857,87318,2
5554,iot,660,23906,1
5555,server,1295,58698,1
5556,iot,2357,2344,3
5557,server,2180,38645,3
5558,router,327,8849,2
5559,router,2281,76281,3
5560,router,1861,61062,3
5561,router,190,8918,3
5562,iot,1693,35240,1
5563,laptop,1851,4245,3
5564,server,832,72467,3
5565,laptop,2091,66338,3
5566,laptop,2868,82091,3
5567,iot,441,12507,1
5568,router,826,44893,3
5569,server,809,18313,2
5570,router,631,77760,3
5571,server,1527,72335,2
5572,iot,1119,61328,1
5573,server,1992,30809,1
5574,laptop,2973,31554,1
5575,router,245,37438,2
5576,iot,351,73639,3
5577,router,2665,21934,2
5578,laptop,1772,20346,3
5579,server,1329,22344,3
5580,laptop,2684,9314,1
5581,laptop,2791,75047,1
5582,laptop,2882,19462,2
5583,router,2322,73355,1
5584,laptop,1188,27040,3
5585,laptop,2647,44382,3
5586,iot,475,87934,1
5587,iot,1703,30383,2
5588,laptop,966,86020,3
5589,server,2253,7436,1
5590,laptop,2171,3896,3
5591,laptop,524,40755,3
5592,router,1237,22868,3
5593,iot,1457,27660,3
5594,server,2118,41224,2
5595,laptop,280,39289,2
5596,iot,855,84000,1
5597,server,429,29003,3
5598,router,993,36752,1
5599,server,900,24953,3
5600,router,458,28597,1
5601,laptop,2084,21697,2
5602,laptop,1220,81498,3
5603,router,935,40096,1
5604,iot,232,80645,2
5605,server,1270,70126,2
5606,server,367,44268,1
5607,router,723,14460,1
5608,laptop,787,42645,3
5609,server,2405,55111,3
5610,laptop,1697,10095,1
5611,laptop,2458,14214,1
5612,router,502,81432,2
5613,laptop,994,8533,3
5614,router,2800,55583,3
5615,router,612,52295,3
5616,router,1648,53484,1
5617,router,1570,27728,2
5618,router,560,46619,1
5619,server,2196,25761,3
5620,laptop,302,80878,1
5621,iot,1075,37339,1
5622,server,2472,4760,2
5623,iot,1631,85770,3
5624,router,1115,28333,3
5625,server,1670,45307,2
5626,server,2127,49357,1
5627,laptop,2810,60914,2
5628,laptop,1093,37574,2
5629,iot,1793,79894,1
5630,server,2014,72209,1
5631,server,1551,38535,1
5632,laptop,1956,19457,2
5633,laptop,476,16840,1
5634,laptop,282,4694,1
5635,router,842,18027,2
5636,server,2783,29576,3
5637,server,1711,75174,3
5638,iot,2671,89541,2
5639,router,2160,77612,3
5640,iot,2720,67025,2
5641,iot,220,47184,2
5642,iot,2657,58636,3
5643,laptop,225,11678,2
5644,iot,2899,69006,3
5645,server,960,70452,1
5646,server,860,63063,1
5647,laptop,417,23482,2
5648,laptop,2434,58499,2
5649,laptop,471,19058,3
5650,router,2015,26330,3
5651,iot,591,16353,2
5652,router,1681,55555,2
5653,server,2465,16408,1
5654,iot,1292,33615,1
5655,router,1482,8807,2
5656,laptop,1925,2019,2
5657,laptop,1245,65714,1
5658,router,893,56227,2
5659,iot,144,4580,2
5660,router,944,22370,3
5661,router,709,72709,2
5662,server,1644,87247,3
5663,iot,2681,44563,1
5664,iot,1206,14914,2
5665,laptop,519,71857,3
5666,server,697,65076,1
5667,server,1639,2786,1
5668,router,321,32941,3
5669,router,2163,52685,2
5670,iot,368,26749,2
5671,iot,389,48774,1
5672,router,1671,23306,2
5673,router,1692,60891,2
5674,laptop,1332,22159,1
5675,laptop,987,49032,1
5676,laptop,2567,59794,3
5677,iot,1912,85969,2
5678,iot,1908,51763,3
5679,server,2174,44624,1
5680,server,886,88789,3
5681,server,2584,29396,2
5682,laptop,1958,45673,3
5683,laptop,1660,52316,3
5684,router,465,16028,3
5685,iot,2413,73160,3
5686,server,1216,56695,2
5687,router,277,6771,2
5688,server,2414,66244,3
5689,iot,2430,6383,2
5690,server,2761,87689,3
5691,server,1122,76347,1
5692,laptop,2006,47200,1
5693,router,1279,67816,3
5694,router,992,211,2
5695,iot,722,5086,1
5696,laptop,686,78404,2
5697,laptop,177,74301,3
5698,laptop,803,24022,3
5699,iot,591,5196,3
5700,router,1968,21624,1
5701,server,565,25729,1
5702,iot,1567,37719,2
5703,server,750,58462,1
5704,iot,2584,72305,1
5705,server,79,80686,1
5706,router,2194,71385,3
5707,router,1042,20138,1
5708,server,1939,13214,3
5709,laptop,852,35430,2
5710,server,2778,70505,2
5711,iot,1972,23785,3
5712,server,2261,5519,2
5713,router,2578,59278,1
5714,server,2972,81579,3
5715,laptop,1197,25227,1
5716,server,1251,37854,2
5717,laptop,1734,10890,3
5718,laptop,953,3184,3
5719,laptop,1030,2923,1
5720,laptop,2087,9039,3
5721,iot,303,45151,1
5722,laptop,725,12617,3
5723,laptop,2574,36812,1
5724,server,95,30060,1
5725,iot,1405,6557,1
5726,router,30,41090,3
5727,server,2273,33140,1
5728,iot,2754,36467,3
5729,laptop,1673,25630,1
5730,router,2468,15872,2
5731,iot,849,52343,3
5732,server,1389,27160,2
5733,iot,409,41252,2
5734,router,312,14137,1
5735,server,1402,29361,2
5736,router,1390,47786,3
5737,laptop,170,12579,2
5738,server,919,56322,3
5739,iot,2332,71373,3
5740,laptop,1780,82524,1
5741,laptop,1351,56011,2
5742,router,2784,75714,1
5743,iot,126,38916,1
5744,iot,347,30596,3
5745,router,268,18080,2
5746,laptop,1393,13772,2
5747,laptop,2272,23120,3
5748,laptop,2939,49856,3
5749,server,2690,76350,2
5750,laptop,1522,25089,3
5751,router,1139,62102,2
5752,laptop,1091,44292,3
5753,server,2620,10623,3
5754,laptop,1179,42042,1
5755,server,2718,55014,1
5756,server,2885,77148,3
5757,laptop,1646,23145,1
5758,server,1863,7983,1
5759,router,740,84088,2
5760,laptop,608,11055,1
5761,iot,1374,70126,3
5762,server,84,20695,2
5763,server,1687,85684,3
5764,router,358,8850,1
5765,laptop,1129,56364,2
5766,server,891,54967,3
5767,server,1482,76251,2
5768,server,2220,26066,2
5769,router,1463,30065,2
5770,router,1879,17623,2
5771,laptop,795,1059,2
5772,router,464,17282,2
5773,iot,698,76272,3
5774,laptop,2674,76957,1
5775,iot,2699,28841,2
5776,server,1136,82334,2
5777,iot,499,53966,2
5778,iot,1020,21639,3
5779,laptop,889,29631,2
5780,iot,1318,165,2
5781,server,2206,58202,3
5782,router,1364,8362,2
5783,server,2149,34371,2
5784,server,1738,88038,2
5785,server,545,29109,2
5786,server,720,17565,3
5787,server,634,37144,2
5788,router,1930,82627,3
5789,iot,814,52964,1
5790,iot,201,37974,1
5791,iot,388,43024,1
5792,server,713,47122,2
5793,server,1122,38789,1
5794,laptop,13,80958,3
5795,iot,1608,84744,1
5796,server,601,25658,1
5797,iot,2614,29748,3
5798,laptop,949,9071,1
5799,iot,824,13754,1
5800,server,2799,51921,1
5801,router,633,4676,2
5802,server,1301,53123,1
5803,iot,1021,42351,3
5804,iot,1130,82522,3
5805,router,726,74396,3
5806,server,940,52011,1
5807,server,456,3162,3
5808,router,671,15936,2
5809,laptop,635,1927,2
5810,router,2405,27368,1
5811,laptop,387,29971,2
5812,router,2336,33644,1
5813,router,2510,24218,1
5814,iot,1748,13912,1
5815,router,2539,56759,3
5816,iot,780,52781,3
5817,router,1267,52326,3
5818,iot,2834,83116,3
5819,router,1275,52526,3
5820,iot,1486,75400,2
5821,router,2020,34373,1
5822,server,740,48388,2
5823,laptop,2575,44315,3
5824,server,47,86538,3
5825,laptop,2760,62262,1
5826,server,2399,20025,3
5827,iot,670,89511,2
5828,laptop,1917,32000,1
5829,server,482,80583,2
5830,router,220,13790,3
5831,iot,172,29346,2
5832,iot,1270,65693,3
5833,laptop,2976,32346,1
5834,laptop,656,62699,2
5835,server,1349,86243,3
5836,laptop,1724,47492,2
5837,server,695,85030,2
5838,laptop,1462,80239,2
5839,laptop,1955,43161,1
5840,server,436,46980,1
5841,router,2330,46794,1
5842,laptop,2649,48338,2
5843,server,2459,19955,1
5844,laptop,175,42384,3
5845,laptop,1595,20308,2
5846,laptop,2290,11960,2
5847,router,2005,81734,3
5848,laptop,592,43232,3
5849,router,1439,28968,2
5850,iot,667,68422,2
5851,laptop,1316,53302,2
5852,router,2957,87858,3
5853,iot,2741,56031,1
5854,laptop,390,64503,1
5855,router,2085,77457,1
5856,server,1312,35151,1
5857,laptop,1540,29903,3
5858,iot,2322,21352,3
5859,router,143,47131,3
5860,iot,1323,24850,2
5861,iot,152,3198,3
5862,laptop,2754,37275,3
5863,router,2,32346,3
5864,server,1219,65902,3
5865,iot,2653,82330,1
5866,laptop,76,83042,3
5867,server,2571,78966,1
5868,iot,1314,1451,3
5869,router,2651,44850,3
5870,server,125,19978,1
5871,iot,2340,55816,3
5872,server,2351,40503,2
5873,iot,1547,29840,1
5874,server,1246,59317,3
5875,laptop,1353,8739,3
5876,server,533,17641,1
5877,laptop,2079,24353,3
5878,server,1717,85288,3
5879,server,2935,26054,2
5880,iot,401,17736,3
5881,laptop,1852,52239,3
5882,server,1027,40181,1
5883,iot,2086,58922,2
5884,iot,561,13969,1
5885,iot,1565,28533,2
5886,router,961,84744,1
5887,laptop,96,79381,1
5888,router,2895,35588,3
5889,laptop,1433,29774,2
5890,iot,530,56363,2
5891,server,1245,31893,3
5892,server,1570,59379,3
5893,laptop,126,35254,1
5894,router,1933,40007,2
5895,server,825,28333,2
5896,server,979,19984,1
5897,iot,2749,19837,2
5898,server,1549,54718,3
5899,iot,1495,11493,2
5900,server,454,66983,1
5901,server,2254,31200,2
5902,iot,197,11602,1
5903,router,2329,89987,1
5904,iot,2198,73970,1
5905,server,643,89326,2
5906,laptop,1806,45772,1
5907,server,1308,7196,3
5908,laptop,1723,31892,1
5909,laptop,1383,29283,3
5910,laptop,2040,21127,3
5911,laptop,2752,68172,1
5912,laptop,406,57699,2
5913,router,444,37011,3
5914,laptop,109,39993,3
5915,router,1872,69530,3
5916,iot,1053,73975,1
5917,iot,2835,43966,1
5918,laptop,1181,29815,1
5919,iot,143,76486,1
5920,server,1430,41010,3
5921,iot,2817,20667,2
5922,router,296,77938,2
5923,router,530,54976,3
5924,laptop,2781,36415,2
5925,iot,2008,88501,2
5926,laptop,1532,12433,2
5927,router,2338,64333,2
5928,iot,1831,10077,3
5929,router,293,23236,2
5930,iot,1378,57703,3
5931,iot,1507,10412,2
5932,laptop,1253,77517,3
5933,iot,1065,40343,1
5934,laptop,1013,68613,3
5935,router,435,77422,2
5936,server,2701,28442,1
5937,router,1981,51974,3
5938,iot,1369,46525,3
5939,iot,449,20868,3
5940,server,1629,4657,1
5941,router,2696,28464,1
5942,laptop,460,69713,1
5943,server,1743,85654,1
5944,router,2196,23139,2
5945,laptop,1051,65130,3
5946,laptop,382,33595,2
5947,server,301,10560,3
5948,laptop,2303,44845,2
5949,router,664,1943,2
5950,laptop,1332,64291,3
5951,iot,2076,1240,1
5952,server,2260,44313,1
5953,laptop,1468,44448,3
5954,laptop,1300,58934,1
5955,router,2928,2494,3
5956,iot,241,30055,3
5957,router,2222,8285,2
5958,laptop,1222,71399,2
5959,laptop,2469,79909,3
5960,server,133,47405,1
5961,laptop,728,44696,1
5962,laptop,2620,34411,1
5963,laptop,1892,74907,1
5964,laptop,2656,39630,1
5965,router,1110,74219,2
5966,server,595,38804,1
5967,laptop,2244,61093,1
5968,server,2495,55647,1
5969,laptop,2105,85900,1
5970,laptop,1837,28819,1
5971,laptop,1554,88141,3
5972,iot,2107,64313,3
5973,server,2323,62621,2
5974,server,1361,6961,2
5975,router,875,27803,3
5976,server,2065,59145,2
5977,router,1803,88315,1
5978,iot,1118,26981,3
5979,server,2867,66108,2
5980,router,1905,60238,1
5981,laptop,495,10989,2
5982,server,2453,22877,1
5983,iot,2140,72459,3
5984,laptop,14,77915,2
5985,router,1853,73597,1
5986,laptop,1112,12826,1
5987,laptop,1304,33187,2
5988,laptop,2983,54630,2
5989,server,142,750,3
5990,iot,2224,72352,3
5991,laptop,993,21374,1
5992,iot,2773,20156,2
5993,iot,1330,1093,3
5994,server,2002,51064,2
5995,server,2456,29301,3
5996,laptop,1272,59056,3
5997,laptop,535,74357,1
5998,iot,2887,3317,2
5999,router,2352,8175,2
6000,router,1640,70377,1
6001,router,2760,47286,1
6002,router,912,36830,2
6003,iot,1895,70621,1
6004,iot,1497,77369,2
6005,laptop,2961,16261,3
6006,iot,1956,66034,1
6007,router,2527,76743,2
6008,iot,1482,2264,3
6009,router,986,18768,1
6010,router,2736,79235,2
6011,server,2808,4026,3
6012,router,1250,2754,3
6013,router,642,38244,1
6014,server,2298,59059,1
6015,router,2749,16733,2
6016,server,1915,85316,3
6017,laptop,1420,77190,2
6018,router,1240,42238,2
6019,server,1018,8526,2
6020,iot,775,53520,1
6021,laptop,2414,51320,1
6022,server,480,52637,2
6023,iot,683,6669,3
6024,iot,1927,84058,2
6025,server,2084,42645,1
6026,iot,2431,53025,2
6027,iot,942,35483,2
6028,server,757,57416,1
6029,laptop,1871,70368,1
6030,iot,218,38680,1
6031,router,514,67559,3
6032,server,175,13360,1
6033,laptop,1783,22006,1
6034,iot,1162,41075,2
6035,router,454,88198,1
6036,router,2160,85625,2
6037,iot,684,76301,2
6038,laptop,2083,31998,1
6039,router,2357,70191,1
6040,server,298,11663,3
6041,laptop,1506,79931,2
6042,router,298,89980,1
6043,laptop,2606,45696,3
6044,server,2151,74318,2
6045,laptop,2775,42915,3
6046,laptop,304,64722,3
6047,server,2558,47247,3
6048,router,511,80064,3
6049,server,2026,10224,3
6050,iot,2673,76810,3
6051,laptop,545,8269,1
6052,iot,232,32165,3
6053,router,2548,15219,1
6054,server,891,89869,2
6055,laptop,2902,40414,3
6056,laptop,141,49400,1
6057,laptop,2334,65669,1
6058,router,1275,34408,1
6059,router,1053,21411,1
6060,server,97,72079,2
6061,iot,21,6106,3
6062,server,1954,64088,3
6063,iot,2470,37436,3
6064,laptop,784,34303,1
6065,laptop,425,47082,1
6066,server,2306,76712,2
6067,iot,1671,32462,2
6068,iot,1597,43361,2
6069,iot,2764,15335,1
6070,server,94,88384,1
6071,router,2867,37923,1
6072,router,2182,75281,3
6073,iot,2019,3320,1
6074,server,2972,36170,1
6075,iot,101,33446,3
6076,laptop,1236,6677,2
6077,iot,1527,45929,2
6078,server,2745,74267,3
6079,server,150,39196,1
6080,router,1580,26436,3
6081,router,2406,17212,3
6082,laptop,885,56611,2
6083,server,2298,78054,3
6084,server,2023,69342,3
6085,server,1514,16966,1
6086,iot,1519,62638,1
6087,router,648,76867,1
6088,router,88,55026,3
6089,router,214,44088,3
6090,server,1571,62373,3
6091,laptop,953,455,1
6092,iot,2818,67732,3
6093,laptop,791,50947,2
6094,router,993,39149,3
6095,router,1388,42928,1
6096,laptop,2952,78534,2
6097,iot,1716,29287,1
6098,iot,430,51770,3
6099,server,2025,83482,1
6100,iot,2399,81585,2
6101,iot,1193,22526,1
6102,iot,1922,83121,3
6103,server,1169,76535,1
6104,laptop,2182,15024,3
6105,laptop,2843,21174,2
6106,iot,2115,12418,1
6107,server,512,21091,1
6108,server,2900,23596,2
6109,server,1080,83427,1
6110,server,274,84072,3
6111,laptop,1716,60908,1
6112,server,2320,22948,2
6113,laptop,2059,36714,2
6114,server,2144,63187,2
6115,router,2884,15386,2
6116,server,3,17972,1
6117,iot,2777,61948,3
6118,server,868,62781,3
6119,iot,2143,46975,2
6120,laptop,2329,59916,1
6121,laptop,2104,27267,1
6122,iot,893,85249,2
6123,iot,284,38758,2
6124,server,40,60075,3
6125,laptop,1077,58502,2
6126,laptop,367,54317,1
6127,iot,1130,47880,3
6128,router,1709,38961,2
6129,router,2375,40807,1
6130,router,2336,44528,1
6131,iot,198,8248,2
6132,server,168,74334,3
6133,server,585,69509,3
6134,laptop,2893,52871,2
6135,server,1299,69160,3
6136,server,273,17817,3
6137,laptop,2635,34688,2
6138,iot,2151,33643,2
6139,server,2739,51092,3
6140,server,1203,66540,2
6141,router,1549,15755,1
6142,iot,131,85005,1
6143,laptop,956,78282,3
6144,server,2004,73199,3
6145,server,769,29046,1
6146,router,2210,40220,2
6147,router,1796,67027,3
6148,iot,2299,68210,3
6149,laptop,1790,60968,2
6150,laptop,127,22953,2
6151,router,1260,12276,3
6152,iot,871,26804,3
6153,iot,1075,21385,1
6154,laptop,292,5734,1
6155,router,2118,54174,3
6156,router,2553,44522,1
6157,iot,478,36467,1
6158,iot,1908,53867,3
6159,server,2634,24879,3
6160,iot,2785,58372,3
6161,router,1330,83093,3
6162,server,2461,87861,2
6163,laptop,351,24843,1
6164,server,1130,83844,2
6165,router,1527,27986,2
6166,server,2194,36184,2
6167,router,2183,20159,3
6168,router,2872,12232,3
6169,server,1866,73351,3
6170,iot,1633,67367,2
6171,server,986,45378,1
6172,laptop,867,34767,3
6173,server,1626,34271,1
6174,laptop,2886,23091,1
6175,iot,2335,44630,1
6176,router,188,16407,1
6177,router,515,9716,1
6178,laptop,2498,16304,3
6179,router,1398,28316,1
6180,iot,229,8989,3
6181,iot,986,58228,3
6182,server,958,20576,2
6183,laptop,40,39508,3
6184,laptop,386,34164,2
6185,laptop,1454,79062,1
6186,server,2071,57855,2
6187,iot,1594,6990,1
6188,router,2779,72223,1
6189,laptop,520,19626,3
6190,router,1652,9120,2
6191,server,826,8913,2
6192,laptop,2838,61782,1
6193,laptop,2018,53169,3
6194,server,2175,48667,2
6195,server,511,1786,2
6196,server,1164,53579,1
6197,router,1852,29831,1
6198,router,1165,26990,3
6199,router,219,54106,3
6200,server,1726,71129,3
6201,laptop,835,8794,3
6202,server,395,60389,2
6203,iot,578,8866,1
6204,iot,2290,89213,1
6205,router,2886,59367,3
6206,router,737,55096,1
6207,server,2876,80046,1
6208,laptop,1206,52752,2
6209,iot,548,80607,1
6210,iot,2029,5988,3
6211,iot,1614,11693,1
6212,server,448,11423,2
6213,server,38,1355,1
6214,iot,2112,1226,2
6215,laptop,2597,39284,1
6216,server,2672,75219,2
6217,laptop,2659,36284,2
6218,laptop,193,53567,3
6219,server,1126,87785,3
6220,laptop,1567,26618,1
6221,iot,2927,30489,3
6222,iot,51,41807,3
6223,iot,305,76599,2
6224,router,2179,13617,1
6225,laptop,2978,53702,1
6226,router,1006,16904,2
6227,laptop,2946,19838,1
6228,router,1337,18013,2
6229,iot,457,19717,3
6230,router,1954,52513,3
6231,server,583,35223,3
6232,router,2805,46486,2
6233,router,2180,74730,3
6234,router,1923,55517,3
6235,laptop,29,8700,1
6236,router,1805,35781,3
6237,iot,688,69040,3
6238,router,554,7837,2
6239,server,1981,43418,3
6240,laptop,1217,41761,2
6241,server,2078,63808,3
6242,router,1211,66204,2
6243,iot,970,663,2
6244,iot,2397,48103,2
6245,router,720,14980,1
6246,router,2849,4526,3
6247,iot,239,88254,2
6248,laptop,1636,20831,3
6249,router,1855,65292,2
6250,laptop,1499,72164,2
6251,iot,1148,64142,3
6252,server,1486,82968,3
6253,router,1032,9019,1
6254,laptop,2712,7619,3
6255,server,1731,55466,1
6256,laptop,144,32163,2
6257,iot,2454,61580,1
6258,server,1300,22726,2
6259,server,2588,2446,1
6260,router,2408,18046,3
6261,router,1621,61341,2
6262,router,1024,58865,2
6263,server,357,69999,3
6264,laptop,1277,55570,1
6265,router,1217,10238,1
6266,server,119,57386,3
6267,server,2781,41926,3
6268,router,2719,64996,3
6269,server,2858,1402,2
6270,server,2390,6985,3
6271,laptop,673,59168,1
6272,iot,794,36812,2
6273,server,1393,78106,2
6274,iot,1493,5840,1
6275,router,951,89740,2
6276,server,179,11683,2
6277,router,902,60070,1
6278,laptop,1819,65564,3
6279,laptop,1553,30889,1
6280,server,2468,40817,3
6281,iot,1647,9613,2
6282,laptop,671,13561,2
6283,server,2831,27674,1
6284,laptop,2686,67399,1
6285,server,1289,4048,3
6286,router,150,50453,1
6287,iot,1454,39569,2
6288,server,2337,5987,1
6289,laptop,288,81332,3
6290,server,90,76172,2
6291,iot,2938,2006,1
6292,iot,1341,2002,3
6293,laptop,403,13135,3
6294,router,2268,89915,2
6295,server,663,87546,2
