bill_id,line_no,sku_code,description,quantity,unit_price,line_total,is_blacklisted_phrase,fraud_risk_score
BILL00137,32,SKU02917,Cooking oil 1L,2,668.15,1336.3,0,0.0
BILL00137,33,SKU01188,Chocolate bar,8,364.61,2916.88,0,0.413
BILL00137,34,SKU01432,Soft drink 2L,6,459.4,2756.4,0,0.205
BILL00137,35,SKU01882,Detergent powder,6,420.25,2521.5,0,0.238
BILL00137,36,SKU00454,Fresh apples,3,70.22,210.66,0,0.0
BILL00137,37,SKU01124,Shampoo bottle,2,83.33,166.66,0,0.0
BILL00137,38,SKU00928,Fresh apples,4,762.95,3051.8,0,0.545
BILL00137,39,SKU00046,Soft drink 2L,7,398.0,2786.0,0,0.38
BILL00137,40,SKU00313,Toothpaste family pack,5,432.74,2163.7,0,0.326
BILL00137,41,SKU01768,Fresh apples,1,457.63,457.63,0,0.0
BILL00137,42,SKU02822,Cooking oil 1L - NO RECORD IN MASTER,4,471.35,1885.4,1,0.855
BILL00137,43,SKU00988,Detergent powder,6,195.16,1170.96,0,0.0
BILL00137,44,SKU02247,Soft drink 2L,8,570.73,4565.84,0,0.506
BILL00137,45,SKU00029,Instant noodles - VOID AND REENTER,4,446.47,1785.88,1,0.802
BILL00137,46,SKU02322,Packaged biscuits,1,297.82,297.82,0,0.0
BILL00137,47,SKU00755,Instant noodles,3,63.41,190.23,0,0.0
BILL00137,48,SKU02123,Instant noodles,1,590.98,590.98,0,0.0
BILL00137,49,SKU02994,Detergent powder,7,618.14,4326.98,0,0.538
BILL00137,50,SKU00277,Chocolate bar,4,374.31,1497.24,0,0.0
BILL00137,51,SKU02226,Chocolate bar,8,460.5,3684.0,0,0.458
BILL00137,52,SKU00159,Rice 5kg - MANUAL OVERRIDE,2,388.85,777.7,1,0.865
BILL00137,53,SKU02315,Rice 5kg - UNBILLED ITEM,8,108.15,865.2,1,0.909
BILL00137,54,SKU02930,Chocolate bar,5,114.33,571.65,0,0.0
BILL00137,55,SKU01114,Shampoo bottle,5,319.23,1596.15,0,0.0
BILL00138,1,SKU02262,Soft drink 2L,5,265.53,1327.65,0,0.0
BILL00138,2,SKU02411,Soft drink 2L,1,107.08,107.08,0,0.0
BILL00139,1,SKU02513,Chocolate bar,5,444.89,2224.45,0,0.45
BILL00139,2,SKU02855,Packaged biscuits,2,457.35,914.7,0,0.0
BILL00139,3,SKU01380,Detergent powder,3,277.48,832.44,0,0.0
BILL00139,4,SKU01398,Toothpaste family pack,1,232.78,232.78,0,0.0
BILL00139,5,SKU02266,Fresh apples,7,725.83,5080.81,0,0.352
BILL00140,1,SKU02383,Chocolate bar,3,448.84,1346.52,0,0.0
BILL00140,2,SKU00415,Packaged biscuits,4,774.02,3096.08,0,0.356
BILL00140,3,SKU02378,Chocolate bar,1,85.68,85.68,0,0.0
BILL00140,4,SKU00675,Rice 5kg,8,702.22,5617.76,0,0.209
BILL00140,5,SKU00471,Chocolate bar,6,193.91,1163.46,0,0.0
BILL00140,6,SKU01925,Soft drink 2L,4,696.46,2785.84,0,0.44
BILL00140,7,SKU02897,Fresh apples,5,61.02,305.1,0,0.0
BILL00140,8,SKU01307,Toothpaste family pack,7,486.52,3405.64,0,0.499
BILL00140,9,SKU02989,Cooking oil 1L,2,291.28,582.56,0,0.0
BILL00140,10,SKU02671,Packaged biscuits,2,798.88,1597.76,0,0.0
BILL00140,11,SKU02662,Rice 5kg,7,74.57,521.99,0,0.0
BILL00140,12,SKU00251,Cooking oil 1L,4,148.87,595.48,0,0.0
BILL00141,1,SKU02961,Soft drink 2L,6,297.08,1782.48,0,0.0
BILL00141,2,SKU01859,Instant noodles,7,60.46,423.22,0,0.0
BILL00141,3,SKU00488,Rice 5kg,2,39.84,79.68,0,0.0
BILL00141,4,SKU02669,Cooking oil 1L,6,693.4,4160.4,0,0.404
BILL00141,5,SKU02836,Cooking oil 1L,8,469.92,3759.36,0,0.217
BILL00141,6,SKU01347,Toothpaste family pack,7,552.37,3866.59,0,0.283
BILL00141,7,SKU00197,Toothpaste family pack,4,56.21,224.84,0,0.0
BILL00141,8,SKU02394,Fresh apples - CUSTOM PRICE OVERRIDE,4,506.36,2025.44,1,1.0
BILL00141,9,SKU00234,Packaged biscuits,8,599.68,4797.44,0,0.431
BILL00141,10,SKU01426,Detergent powder,8,441.86,3534.88,0,0.453
BILL00141,11,SKU01817,Chocolate bar,2,748.03,1496.06,0,0.0
BILL00141,12,SKU00982,Fresh apples,6,735.75,4414.5,0,0.226
BILL00141,13,SKU01934,Fresh apples,1,587.01,587.01,0,0.0
BILL00141,14,SKU01725,Chocolate bar,2,206.49,412.98,0,0.0
BILL00141,15,SKU01791,Cooking oil 1L,2,335.32,670.64,0,0.0
BILL00141,16,SKU02226,Shampoo bottle,2,44.78,89.56,0,0.0
BILL00141,17,SKU01837,Chocolate bar - NO RECORD IN MASTER,4,50.73,202.92,1,0.944
BILL00141,18,SKU01116,Rice 5kg,5,127.96,639.8,0,0.0
BILL00141,19,SKU02821,Toothpaste family pack,1,529.38,529.38,0,0.0
BILL00141,20,SKU02465,Rice 5kg,4,722.24,2888.96,0,0.213
BILL00141,21,SKU01287,Soft drink 2L,4,498.67,1994.68,0,0.0
BILL00141,22,SKU00110,Shampoo bottle,4,547.96,2191.84,0,0.229
BILL00141,23,SKU01012,Cooking oil 1L,4,460.26,1841.04,0,0.0
BILL00141,24,SKU00688,Cooking oil 1L,7,409.24,2864.68,0,0.352
BILL00141,25,SKU01081,Soft drink 2L,2,482.56,965.12,0,0.0
BILL00141,26,SKU01676,Packaged biscuits,5,553.79,2768.95,0,0.249
BILL00141,27,SKU00578,Fresh apples,1,626.89,626.89,0,0.0
BILL00141,28,SKU01613,Cooking oil 1L,1,434.26,434.26,0,0.0
BILL00141,29,SKU01826,Toothpaste family pack,3,197.84,593.52,0,0.0
BILL00141,30,SKU00947,Chocolate bar,7,656.07,4592.49,0,0.499
BILL00141,31,SKU02918,Instant noodles,1,169.59,169.59,0,0.0
BILL00141,32,SKU00335,Detergent powder,6,605.16,3630.96,0,0.447
BILL00141,33,SKU02827,Packaged biscuits,5,486.02,2430.1,0,0.421
BILL00141,34,SKU02100,Chocolate bar,8,671.83,5374.64,0,0.302
BILL00141,35,SKU02208,Toothpaste family pack,2,114.15,228.3,0,0.0
BILL00141,36,SKU01385,Rice 5kg - MANUAL OVERRIDE,3,302.46,907.38,1,0.613
BILL00141,37,SKU00201,Chocolate bar,6,149.43,896.58,0,0.0
BILL00141,38,SKU01116,Shampoo bottle,7,252.05,1764.35,0,0.0
BILL00141,39,SKU02190,Cooking oil 1L,7,268.46,1879.22,0,0.0
BILL00141,40,SKU00587,Fresh apples,5,235.17,1175.85,0,0.0
BILL00141,41,SKU00996,Packaged biscuits,6,441.62,2649.72,0,0.272
BILL00141,42,SKU00590,Packaged biscuits,1,239.29,239.29,0,0.0
BILL00141,43,SKU00288,Chocolate bar,1,299.38,299.38,0,0.0
BILL00141,44,SKU01688,Detergent powder - FREE ITEM DO NOT SCAN,2,411.16,822.32,1,0.716
BILL00141,45,SKU02755,Instant noodles,2,483.34,966.68,0,0.0
BILL00141,46,SKU01841,Soft drink 2L,8,754.9,6039.2,0,0.561
BILL00141,47,SKU02929,Packaged biscuits,7,314.58,2202.06,0,0.322
BILL00141,48,SKU00440,Packaged biscuits,6,20.31,121.86,0,0.0
BILL00141,49,SKU02995,Instant noodles,6,179.12,1074.72,0,0.0
BILL00141,50,SKU01709,Cooking oil 1L,5,141.36,706.8,0,0.0
BILL00141,51,SKU00764,Fresh apples,7,612.88,4290.16,0,0.427
BILL00141,52,SKU02403,Instant noodles,3,349.86,1049.58,0,0.0
BILL00141,53,SKU02882,Cooking oil 1L,4,323.75,1295.0,0,0.0
BILL00141,54,SKU01866,Cooking oil 1L,3,510.84,1532.52,0,0.0
BILL00141,55,SKU02940,Packaged biscuits,7,70.45,493.15,0,0.0
BILL00141,56,SKU02760,Packaged biscuits - MANUAL OVERRIDE,3,712.8,2138.4,1,1.0
BILL00141,57,SKU01863,Instant noodles,8,123.97,991.76,0,0.0
BILL00141,58,SKU02794,Rice 5kg,4,782.05,3128.2,0,0.264
BILL00141,59,SKU02280,Instant noodles,7,486.61,3406.27,0,0.375
BILL00141,60,SKU00904,Chocolate bar,6,90.47,542.82,0,0.0
BILL00141,61,SKU00413,Chocolate bar,5,754.41,3772.05,0,0.463
BILL00141,62,SKU00084,Detergent powder,7,124.06,868.42,0,0.0
BILL00141,63,SKU00492,Detergent powder,4,133.64,534.56,0,0.0
BILL00141,64,SKU02546,Instant noodles,1,596.96,596.96,0,0.0
BILL00141,65,SKU00845,Shampoo bottle,7,224.06,1568.42,0,0.0
BILL00141,66,SKU00829,Soft drink 2L,5,235.75,1178.75,0,0.0
BILL00141,67,SKU00186,Packaged biscuits,5,47.88,239.4,0,0.0
BILL00141,68,SKU01372,Shampoo bottle,4,149.54,598.16,0,0.0
BILL00141,69,SKU00410,Shampoo bottle,4,733.61,2934.44,0,0.529
BILL00141,70,SKU02920,Packaged biscuits,3,315.35,946.05,0,0.0
BILL00141,71,SKU00410,Toothpaste family pack - FREE ITEM DO NOT SCAN,2,40.63,81.26,1,0.984
BILL00141,72,SKU00994,Detergent powder,5,209.76,1048.8,0,0.0
BILL00141,73,SKU02797,Toothpaste family pack,8,772.85,6182.8,0,0.299
BILL00141,74,SKU01387,Instant noodles,6,719.08,4314.48,0,0.406
BILL00141,75,SKU02587,Soft drink 2L,1,566.59,566.59,0,0.0
BILL00141,76,SKU02056,Detergent powder,7,386.55,2705.85,0,0.407
BILL00141,77,SKU02889,Rice 5kg,6,259.12,1554.72,0,0.0
BILL00141,78,SKU01302,Cooking oil 1L,7,208.14,1456.98,0,0.0
BILL00141,79,SKU00589,Detergent powder,6,727.28,4363.68,0,0.597
BILL00141,80,SKU02899,Fresh apples,5,24.32,121.6,0,0.0
BILL00141,81,SKU00009,Toothpaste family pack,1,701.24,701.24,0,0.0
BILL00141,82,SKU01523,Instant noodles,7,673.11,4711.77,0,0.202
BILL00141,83,SKU01249,Instant noodles,1,452.26,452.26,0,0.0
BILL00141,84,SKU00987,Detergent powder,3,705.81,2117.43,0,0.209
BILL00141,85,SKU02262,Instant noodles,7,643.49,4504.43,0,0.593
BILL00141,86,SKU00916,Chocolate bar,6,509.45,3056.7,0,0.376
BILL00141,87,SKU00077,Chocolate bar,4,258.5,1034.0,0,0.0
BILL00141,88,SKU00675,Chocolate bar,3,600.37,1801.11,0,0.0
BILL00141,89,SKU02123,Shampoo bottle - UNBILLED ITEM,3,130.48,391.44,1,0.621
BILL00141,90,SKU01587,Instant noodles,4,165.77,663.08,0,0.0
BILL00141,91,SKU02624,Cooking oil 1L,6,637.09,3822.54,0,0.219
BILL00141,92,SKU01596,Rice 5kg,7,538.36,3768.52,0,0.434
BILL00141,93,SKU00093,Detergent powder,5,198.81,994.05,0,0.0
BILL00141,94,SKU00637,Chocolate bar,2,493.11,986.22,0,0.0
BILL00141,95,SKU02746,Instant noodles,6,578.43,3470.58,0,0.233
BILL00141,96,SKU00450,Soft drink 2L,4,680.5,2722.0,0,0.525
BILL00141,97,SKU01919,Packaged biscuits,6,606.57,3639.42,0,0.543
BILL00141,98,SKU01750,Fresh apples,4,248.36,993.44,0,0.0
BILL00141,99,SKU01323,Chocolate bar,2,757.96,1515.92,0,0.0
BILL00141,100,SKU00896,Fresh apples,5,372.42,1862.1,0,0.0
BILL00141,101,SKU01140,Cooking oil 1L,6,616.09,3696.54,0,0.506
BILL00141,102,SKU01730,Instant noodles,8,514.77,4118.16,0,0.363
BILL00141,103,SKU01099,Fresh apples,2,557.53,1115.06,0,0.0
BILL00141,104,SKU00670,Detergent powder,2,454.81,909.62,0,0.0
BILL00141,105,SKU00935,Packaged biscuits,2,551.52,1103.04,0,0.0
BILL00141,106,SKU02291,Cooking oil 1L,4,56.21,224.84,0,0.0
BILL00141,107,SKU00740,Fresh apples - UNBILLED ITEM,4,161.48,645.92,1,0.645
BILL00141,108,SKU01103,Shampoo bottle,3,209.51,628.53,0,0.0
BILL00141,109,SKU00834,Detergent powder,2,153.76,307.52,0,0.0
BILL00141,110,SKU00547,Packaged biscuits,3,121.59,364.77,0,0.0
BILL00141,111,SKU00382,Detergent powder,6,295.3,1771.8,0,0.0
BILL00141,112,SKU02461,Packaged biscuits,8,335.54,2684.32,0,0.387
BILL00141,113,SKU01310,Fresh apples,4,330.28,1321.12,0,0.0
BILL00141,114,SKU01205,Shampoo bottle - NO RECORD IN MASTER,3,146.6,439.8,1,0.717
BILL00141,115,SKU00224,Shampoo bottle,2,360.5,721.0,0,0.0
BILL00141,116,SKU00167,Chocolate bar,7,691.92,4843.44,0,0.261
BILL00141,117,SKU01710,Shampoo bottle,3,343.63,1030.89,0,0.0
BILL00141,118,SKU02336,Instant noodles,7,182.08,1274.56,0,0.0
BILL00141,119,SKU01501,Soft drink 2L,7,480.02,3360.14,0,0.463
BILL00141,120,SKU00536,Toothpaste family pack,1,628.01,628.01,0,0.0
BILL00141,121,SKU00476,Chocolate bar,1,643.35,643.35,0,0.0
BILL00141,122,SKU01959,Cooking oil 1L,3,66.74,200.22,0,0.0
BILL00141,123,SKU02288,Detergent powder,1,771.63,771.63,0,0.0
BILL00141,124,SKU02904,Shampoo bottle,1,586.63,586.63,0,0.0
BILL00141,125,SKU00328,Shampoo bottle,2,460.6,921.2,0,0.0
BILL00141,126,SKU00484,Rice 5kg,4,182.9,731.6,0,0.0
BILL00141,127,SKU01421,Packaged biscuits,4,606.64,2426.56,0,0.249
BILL00141,128,SKU00807,Fresh apples,5,161.67,808.35,0,0.0
BILL00141,129,SKU00882,Packaged biscuits,4,472.95,1891.8,0,0.0
BILL00141,130,SKU02414,Rice 5kg,6,314.29,1885.74,0,0.0
BILL00141,131,SKU02141,Toothpaste family pack,7,780.05,5460.35,0,0.321
BILL00141,132,SKU02987,Toothpaste family pack,3,573.96,1721.88,0,0.0
BILL00141,133,SKU00185,Soft drink 2L,6,322.02,1932.12,0,0.0
BILL00141,134,SKU01892,Fresh apples - MANUAL OVERRIDE,3,793.36,2380.08,1,1.0
BILL00141,135,SKU01195,Shampoo bottle,2,271.08,542.16,0,0.0
BILL00141,136,SKU02253,Detergent powder,1,384.65,384.65,0,0.0
BILL00141,137,SKU01820,Soft drink 2L,7,393.38,2753.66,0,0.202
BILL00141,138,SKU02956,Shampoo bottle,2,211.55,423.1,0,0.0
BILL00141,139,SKU01712,Instant noodles,8,267.17,2137.36,0,0.328
BILL00141,140,SKU02395,Cooking oil 1L,6,571.23,3427.38,0,0.422
BILL00141,141,SKU02449,Soft drink 2L,1,468.69,468.69,0,0.0
BILL00141,142,SKU01896,Chocolate bar - CUSTOM PRICE OVERRIDE,1,256.72,256.72,1,0.818
BILL00141,143,SKU01554,Rice 5kg,2,304.65,609.3,0,0.0
BILL00141,144,SKU00614,Shampoo bottle,5,83.59,417.95,0,0.0
BILL00141,145,SKU00221,Shampoo bottle,8,381.16,3049.28,0,0.391
BILL00141,146,SKU02151,Detergent powder,3,618.86,1856.58,0,0.0
BILL00141,147,SKU02577,Cooking oil 1L,6,462.83,2776.98,0,0.526
BILL00141,148,SKU01193,Soft drink 2L,3,633.34,1900.02,0,0.0
BILL00141,149,SKU02477,Rice 5kg,3,727.17,2181.51,0,0.468
BILL00141,150,SKU00367,Toothpaste family pack,3,610.83,1832.49,0,0.0
BILL00141,151,SKU00242,Fresh apples,1,174.18,174.18,0,0.0
BILL00141,152,SKU00576,Shampoo bottle - MANUAL OVERRIDE,6,478.03,2868.18,1,1.0
BILL00141,153,SKU01515,Cooking oil 1L,4,541.75,2167.0,0,0.544
BILL00141,154,SKU00589,Chocolate bar,3,762.98,2288.94,0,0.308
BILL00141,155,SKU02748,Toothpaste family pack,3,653.62,1960.86,0,0.0
BILL00141,156,SKU02814,Instant noodles - NO RECORD IN MASTER,4,29.71,118.84,1,0.67
BILL00141,157,SKU00427,Toothpaste family pack,1,239.54,239.54,0,0.0
BILL00141,158,SKU01281,Instant noodles,2,469.02,938.04,0,0.0
BILL00141,159,SKU02593,Fresh apples,8,79.07,632.56,0,0.0
BILL00141,160,SKU00212,Fresh apples,7,776.84,5437.88,0,0.516
BILL00141,161,SKU02198,Fresh apples,4,484.97,1939.88,0,0.0
BILL00141,162,SKU02580,Toothpaste family pack,6,410.79,2464.74,0,0.332
BILL00141,163,SKU01087,Shampoo bottle,7,100.92,706.44,0,0.0
BILL00141,164,SKU00455,Detergent powder,4,467.45,1869.8,0,0.0
BILL00141,165,SKU00584,Rice 5kg,3,78.88,236.64,0,0.0
BILL00141,166,SKU00893,Rice 5kg,8,778.62,6228.96,0,0.578
BILL00141,167,SKU01371,Chocolate bar,6,114.95,689.7,0,0.0
BILL00141,168,SKU01599,Soft drink 2L,1,257.69,257.69,0,0.0
BILL00141,169,SKU02700,Fresh apples,8,222.7,1781.6,0,0.0
BILL00141,170,SKU00793,Cooking oil 1L,7,98.67,690.69,0,0.0
BILL00141,171,SKU00930,Rice 5kg,2,516.32,1032.64,0,0.0
BILL00141,172,SKU01017,Soft drink 2L,3,506.86,1520.58,0,0.0
BILL00141,173,SKU02954,Packaged biscuits,2,122.71,245.42,0,0.0
BILL00141,174,SKU01425,Soft drink 2L,4,432.81,1731.24,0,0.0
BILL00141,175,SKU00755,Packaged biscuits,4,745.75,2983.0,0,0.389
BILL00141,176,SKU01233,Rice 5kg - MANUAL OVERRIDE,4,384.39,1537.56,1,0.687
BILL00141,177,SKU00034,Cooking oil 1L,3,105.03,315.09,0,0.0
BILL00141,178,SKU00437,Soft drink 2L,5,555.48,2777.4,0,0.477
BILL00141,179,SKU00715,Toothpaste family pack,1,56.79,56.79,0,0.0
BILL00141,180,SKU01495,Soft drink 2L,4,561.31,2245.24,0,0.216
BILL00141,181,SKU02132,Instant noodles,4,25.49,101.96,0,0.0
BILL00142,1,SKU00140,Fresh apples,8,45.89,367.12,0,0.0
BILL00142,2,SKU02272,Chocolate bar,4,231.18,924.72,0,0.0
BILL00142,3,SKU01098,Shampoo bottle,7,29.58,207.06,0,0.0
BILL00142,4,SKU02259,Toothpaste family pack - MANUAL OVERRIDE,4,35.45,141.8,1,0.831
BILL00142,5,SKU02293,Cooking oil 1L,6,38.22,229.32,0,0.0
BILL00142,6,SKU02041,Shampoo bottle,8,443.06,3544.48,0,0.48
BILL00142,7,SKU02588,Packaged biscuits,5,28.32,141.6,0,0.0
BILL00142,8,SKU01152,Chocolate bar,6,202.5,1215.0,0,0.0
BILL00142,9,SKU00190,Shampoo bottle,3,750.91,2252.73,0,0.254
BILL00142,10,SKU01128,Toothpaste family pack,8,115.6,924.8,0,0.0
BILL00142,11,SKU01777,Soft drink 2L - VOID AND REENTER,4,707.7,2830.8,1,1.0
BILL00142,12,SKU02339,Detergent powder,7,701.17,4908.19,0,0.319
BILL00142,13,SKU02280,Soft drink 2L,2,572.76,1145.52,0,0.0
BILL00142,14,SKU00202,Cooking oil 1L,5,77.14,385.7,0,0.0
BILL00142,15,SKU02259,Rice 5kg,2,165.64,331.28,0,0.0
BILL00142,16,SKU02778,Detergent powder,5,277.72,1388.6,0,0.0
BILL00142,17,SKU01397,Cooking oil 1L,2,76.49,152.98,0,0.0
BILL00142,18,SKU01172,Instant noodles,6,742.59,4455.54,0,0.248
BILL00142,19,SKU02736,Fresh apples,1,437.05,437.05,0,0.0
BILL00142,20,SKU00654,Fresh apples,3,738.66,2215.98,0,0.261
BILL00142,21,SKU02339,Toothpaste family pack,3,287.34,862.02,0,0.0
BILL00142,22,SKU00578,Detergent powder,8,227.25,1818.0,0,0.0
BILL00142,23,SKU01118,Detergent powder,1,671.48,671.48,0,0.0
BILL00142,24,SKU02790,Fresh apples,6,483.91,2903.46,0,0.274
BILL00142,25,SKU02942,Cooking oil 1L,1,506.44,506.44,0,0.0
BILL00142,26,SKU00608,Instant noodles,2,675.92,1351.84,0,0.0
BILL00142,27,SKU01462,Chocolate bar - NO RECORD IN MASTER,1,562.57,562.57,1,0.632
BILL00142,28,SKU00625,Detergent powder,2,367.22,734.44,0,0.0
BILL00142,29,SKU01733,Soft drink 2L,7,113.0,791.0,0,0.0
BILL00142,30,SKU02431,Cooking oil 1L,3,241.13,723.39,0,0.0
BILL00142,31,SKU01777,Rice 5kg,8,553.54,4428.32,0,0.396
BILL00142,32,SKU00351,Shampoo bottle,1,518.51,518.51,0,0.0
BILL00142,33,SKU02519,Detergent powder,8,114.78,918.24,0,0.0
BILL00142,34,SKU01901,Soft drink 2L,1,529.1,529.1,0,0.0
BILL00142,35,SKU02544,Soft drink 2L,7,467.8,3274.6,0,0.2
BILL00142,36,SKU01209,Cooking oil 1L,7,636.34,4454.38,0,0.393
BILL00142,37,SKU00625,Fresh apples - NO RECORD IN MASTER,4,367.37,1469.48,1,0.881
BILL00142,38,SKU00218,Detergent powder,6,592.95,3557.7,0,0.288
BILL00142,39,SKU00173,Soft drink 2L,2,316.16,632.32,0,0.0
BILL00142,40,SKU00789,Shampoo bottle,2,335.47,670.94,0,0.0
BILL00142,41,SKU02474,Shampoo bottle,7,330.49,2313.43,0,0.362
BILL00142,42,SKU00281,Soft drink 2L,3,520.32,1560.96,0,0.0
BILL00142,43,SKU00499,Soft drink 2L,4,315.03,1260.12,0,0.0
BILL00142,44,SKU00886,Instant noodles,1,167.3,167.3,0,0.0
BILL00142,45,SKU01498,Cooking oil 1L,3,280.26,840.78,0,0.0
BILL00143,1,SKU00731,Packaged biscuits,8,747.46,5979.68,0,0.441
BILL00143,2,SKU01995,Instant noodles,3,281.34,844.02,0,0.0
BILL00143,3,SKU00265,Cooking oil 1L,4,404.03,1616.12,0,0.0
BILL00143,4,SKU00014,Shampoo bottle,6,404.29,2425.74,0,0.481
BILL00143,5,SKU00036,Cooking oil 1L,6,37.36,224.16,0,0.0
BILL00143,6,SKU01011,Toothpaste family pack,3,721.72,2165.16,0,0.395
BILL00143,7,SKU00706,Instant noodles,6,78.99,473.94,0,0.0
BILL00143,8,SKU02335,Soft drink 2L,2,127.06,254.12,0,0.0
BILL00143,9,SKU02160,Packaged biscuits,5,729.22,3646.1,0,0.39
BILL00143,10,SKU01927,Detergent powder,7,694.41,4860.87,0,0.265
BILL00143,11,SKU00400,Fresh apples,4,729.05,2916.2,0,0.431
BILL00143,12,SKU02636,Shampoo bottle,8,378.44,3027.52,0,0.491
BILL00143,13,SKU02804,Soft drink 2L - VOID AND REENTER,4,577.95,2311.8,1,0.856
BILL00143,14,SKU00073,Instant noodles,1,725.26,725.26,0,0.0
BILL00143,15,SKU01077,Detergent powder - MANUAL OVERRIDE,3,48.27,144.81,1,0.832
BILL00143,16,SKU02462,Packaged biscuits,4,672.5,2690.0,0,0.467
BILL00143,17,SKU01766,Packaged biscuits,4,76.97,307.88,0,0.0
BILL00143,18,SKU00299,Detergent powder,3,535.78,1607.34,0,0.0
BILL00143,19,SKU01738,Detergent powder,1,402.82,402.82,0,0.0
BILL00143,20,SKU01395,Cooking oil 1L,3,74.12,222.36,0,0.0
BILL00143,21,SKU02308,Fresh apples,8,572.58,4580.64,0,0.483
BILL00143,22,SKU01664,Fresh apples,2,274.32,548.64,0,0.0
BILL00143,23,SKU02061,Rice 5kg,5,358.12,1790.6,0,0.0
BILL00143,24,SKU01650,Packaged biscuits,8,326.54,2612.32,0,0.454
BILL00143,25,SKU01154,Chocolate bar,6,203.3,1219.8,0,0.0
BILL00143,26,SKU01088,Soft drink 2L,2,371.43,742.86,0,0.0
BILL00143,27,SKU02640,Chocolate bar,3,591.21,1773.63,0,0.0
BILL00143,28,SKU00610,Packaged biscuits,1,350.68,350.68,0,0.0
BILL00143,29,SKU01636,Soft drink 2L,7,491.9,3443.3,0,0.206
BILL00143,30,SKU00028,Shampoo bottle,7,123.67,865.69,0,0.0
BILL00143,31,SKU00775,Toothpaste family pack,4,466.94,1867.76,0,0.0
BILL00143,32,SKU01909,Soft drink 2L,5,637.35,3186.75,0,0.408
BILL00143,33,SKU01450,Cooking oil 1L,6,741.21,4447.26,0,0.271
BILL00143,34,SKU02259,Fresh apples,8,261.74,2093.92,0,0.584
BILL00143,35,SKU00230,Detergent powder,3,776.54,2329.62,0,0.363
BILL00143,36,SKU01402,Toothpaste family pack,2,646.58,1293.16,0,0.0
BILL00143,37,SKU02885,Shampoo bottle,6,766.98,4601.88,0,0.202
BILL00143,38,SKU01624,Toothpaste family pack,8,622.9,4983.2,0,0.533
BILL00144,1,SKU01881,Fresh apples,6,691.6,4149.6,0,0.272
BILL00144,2,SKU00617,Rice 5kg,6,47.16,282.96,0,0.0
BILL00144,3,SKU01797,Packaged biscuits,3,692.73,2078.19,0,0.243
BILL00144,4,SKU01919,Fresh apples,6,599.08,3594.48,0,0.235
BILL00144,5,SKU02606,Toothpaste family pack,7,352.37,2466.59,0,0.405
BILL00144,6,SKU02783,Toothpaste family pack,1,778.81,778.81,0,0.0
BILL00144,7,SKU01555,Instant noodles,3,410.58,1231.74,0,0.0
BILL00144,8,SKU01257,Cooking oil 1L,8,627.97,5023.76,0,0.582
BILL00144,9,SKU02875,Rice 5kg - CUSTOM PRICE OVERRIDE,3,391.6,1174.8,1,0.605
BILL00144,10,SKU00401,Rice 5kg,3,379.02,1137.06,0,0.0
BILL00144,11,SKU01232,Chocolate bar - FREE ITEM DO NOT SCAN,5,438.26,2191.3,1,1.0
BILL00144,12,SKU01522,Shampoo bottle,4,352.43,1409.72,0,0.0
BILL00144,13,SKU01237,Cooking oil 1L,4,394.66,1578.64,0,0.0
BILL00144,14,SKU02864,Fresh apples,1,769.47,769.47,0,0.0
BILL00144,15,SKU00840,Instant noodles - VOID AND REENTER,5,559.67,2798.35,1,0.992
BILL00144,16,SKU01543,Cooking oil 1L,4,636.66,2546.64,0,0.202
BILL00144,17,SKU01119,Soft drink 2L,3,394.79,1184.37,0,0.0
BILL00144,18,SKU00941,Rice 5kg,8,545.74,4365.92,0,0.536
BILL00144,19,SKU01802,Rice 5kg,3,42.36,127.08,0,0.0
BILL00144,20,SKU01149,Packaged biscuits,6,75.53,453.18,0,0.0
BILL00144,21,SKU00809,Detergent powder,4,204.02,816.08,0,0.0
BILL00144,22,SKU00864,Fresh apples,3,339.15,1017.45,0,0.0
BILL00144,23,SKU01250,Shampoo bottle,2,590.28,1180.56,0,0.0
BILL00144,24,SKU01763,Soft drink 2L - MANUAL OVERRIDE,6,347.76,2086.56,1,1.0
BILL00144,25,SKU02545,Soft drink 2L,6,352.61,2115.66,0,0.594
BILL00144,26,SKU02834,Fresh apples,5,184.56,922.8,0,0.0
BILL00144,27,SKU02778,Cooking oil 1L,8,84.4,675.2,0,0.0
BILL00144,28,SKU02175,Chocolate bar,4,365.25,1461.0,0,0.0
BILL00144,29,SKU00453,Fresh apples,2,179.35,358.7,0,0.0
BILL00144,30,SKU00246,Rice 5kg,1,22.3,22.3,0,0.0
BILL00144,31,SKU01757,Toothpaste family pack,7,308.31,2158.17,0,0.256
BILL00144,32,SKU00148,Cooking oil 1L - VOID AND REENTER,7,648.18,4537.26,1,0.93
BILL00144,33,SKU00798,Rice 5kg,4,779.32,3117.28,0,0.375
BILL00144,34,SKU00024,Detergent powder,6,334.95,2009.7,0,0.487
BILL00144,35,SKU00481,Toothpaste family pack,7,293.51,2054.57,0,0.365
BILL00144,36,SKU00621,Cooking oil 1L,5,90.06,450.3,0,0.0
BILL00144,37,SKU01339,Toothpaste family pack,7,29.28,204.96,0,0.0
BILL00144,38,SKU00632,Shampoo bottle,3,229.99,689.97,0,0.0
BILL00144,39,SKU02296,Soft drink 2L,6,175.38,1052.28,0,0.0
BILL00144,40,SKU01541,Shampoo bottle,7,471.29,3299.03,0,0.342
