departure_id,from_hub,to_hub,travel_time_min,departure_time_min,route_id,vehicle_id,is_express,next_departure_index
4668,H23,H20,20,274,R001,V035,True,291
4669,H01,H02,41,848,R023,V077,True,870
4670,H13,H20,29,780,R028,V051,False,809
4671,H06,H09,84,1205,R026,V179,False,1227
4672,H08,H24,75,819,R014,V195,False,845
4673,H17,H16,26,1200,R040,V063,False,1221
4674,H01,H09,61,450,R050,V086,True,470
4675,H16,H20,102,313,R033,V148,False,341
4676,H09,H10,32,819,R013,V041,False,849
4677,H02,H13,80,972,R029,V022,False,991
4678,H02,H08,94,1267,R008,V021,False,1289
4679,H04,H09,89,371,R010,V076,False,397
4680,H03,H11,35,340,R039,V156,False,356
4681,H12,H17,96,68,R039,V149,False,86
4682,H09,H02,62,1397,R039,V118,False,1416
4683,H07,H19,82,966,R046,V054,False,996
4684,H21,H03,90,1248,R046,V120,False,1263
4685,H06,H12,72,89,R023,V078,False,115
4686,H15,H11,39,241,R023,V019,False,265
4687,H25,H24,96,390,R048,V090,False,406
4688,H25,H12,94,1256,R014,V034,False,1272
4689,H23,H15,68,543,R006,V170,False,573
4690,H07,H09,27,474,R018,V079,False,495
4691,H07,H15,66,95,R006,V196,False,114
4692,H05,H12,103,830,R049,V179,False,852
4693,H12,H23,87,1159,R036,V150,False,1184
4694,H11,H23,40,781,R010,V126,True,805
4695,H17,H02,71,1222,R019,V019,False,1246
4696,H03,H24,19,1134,R021,V133,True,1150
4697,H25,H08,60,528,R015,V110,False,552
4698,H18,H19,53,1332,R023,V046,True,1354
4699,H11,H21,44,279,R027,V115,True,294
4700,H03,H08,82,1147,R009,V024,False,1165
4701,H14,H06,86,467,R020,V067,False,487
4702,H08,H20,55,1055,R019,V122,True,1070
4703,H12,H01,21,658,R023,V104,True,678
4704,H08,H23,41,81,R007,V116,True,107
4705,H03,H12,34,747,R032,V076,False,763
4706,H13,H18,92,1209,R007,V121,False,1237
4707,H13,H09,54,566,R025,V102,False,581
4708,H24,H09,84,1149,R031,V143,True,1166
4709,H04,H17,53,841,R002,V045,False,868
4710,H03,H02,38,485,R020,V085,False,512
4711,H05,H04,65,229,R028,V076,False,250
4712,H07,H22,89,683,R018,V159,False,708
4713,H12,H09,90,1346,R019,V088,False,1361
4714,H20,H02,75,784,R005,V096,False,814
4715,H08,H04,54,1070,R027,V170,False,1089
4716,H21,H10,84,629,R045,V009,False,644
4717,H23,H17,46,1407,R012,V157,True,1432
4718,H07,H16,74,1163,R006,V056,False,1187
4719,H20,H18,78,476,R047,V174,False,494
4720,H24,H20,46,358,R035,V111,False,384
4721,H22,H11,70,1134,R009,V185,False,1150
4722,H09,H12,76,187,R042,V138,False,215
4723,H08,H07,104,1167,R038,V086,False,1184
4724,H11,H25,60,1379,R003,V176,False,1397
4725,H11,H04,71,1335,R009,V127,False,1350
4726,H24,H04,66,1434,R021,V042,False,1461
4727,H01,H23,46,676,R001,V084,False,706
4728,H06,H23,63,1000,R049,V001,True,1022
4729,H05,H13,69,743,R048,V122,False,760
4730,H19,H17,52,952,R030,V050,False,968
4731,H14,H12,73,769,R020,V135,False,790
4732,H24,H08,55,988,R028,V168,False,1014
4733,H18,H03,38,1052,R025,V065,False,1070
4734,H25,H20,60,129,R011,V118,False,158
4735,H22,H11,41,458,R048,V081,False,479
4736,H03,H14,95,1015,R004,V138,False,1037
4737,H10,H09,61,422,R034,V129,False,449
4738,H11,H02,104,593,R008,V141,False,616
4739,H08,H25,33,1318,R020,V173,True,1346
4740,H05,H04,66,793,R041,V128,False,822
4741,H16,H22,89,772,R033,V005,False,787
4742,H02,H03,56,163,R018,V136,False,191
4743,H13,H12,36,498,R012,V177,False,528
4744,H09,H05,63,1235,R046,V070,False,1263
4745,H20,H02,37,1259,R021,V123,False,1278
4746,H18,H13,48,659,R018,V137,False,683
4747,H03,H19,87,907,R040,V105,False,934
4748,H16,H14,56,1383,R046,V146,False,1408
4749,H05,H17,52,443,R013,V065,False,463
4750,H09,H25,85,957,R036,V105,False,977
4751,H18,H24,82,862,R012,V033,False,889
4752,H25,H19,90,482,R015,V079,True,502
4753,H22,H10,39,484,R045,V031,False,511
4754,H01,H23,22,573,R030,V045,False,598
4755,H25,H20,28,810,R001,V020,False,835
4756,H17,H25,27,934,R011,V068,True,961
4757,H22,H20,30,801,R040,V173,False,818
4758,H04,H06,57,383,R027,V056,False,402
4759,H17,H05,59,50,R009,V128,False,73
4760,H04,H23,40,1252,R043,V013,True,1269
4761,H25,H21,63,645,R011,V132,False,661
4762,H12,H16,62,336,R023,V150,False,351
4763,H07,H17,43,1238,R017,V153,False,1267
4764,H12,H24,50,320,R020,V140,False,335
4765,H05,H13,103,1099,R014,V150,False,1118
4766,H09,H22,40,950,R030,V044,False,972
4767,H09,H13,60,1361,R017,V117,False,1387
4768,H05,H04,80,792,R005,V152,False,809
4769,H11,H02,33,403,R028,V013,False,421
4770,H21,H12,39,496,R029,V038,False,513
4771,H23,H16,79,1317,R005,V061,False,1336
4772,H12,H05,46,464,R027,V160,False,492
4773,H20,H22,75,478,R033,V037,False,504
4774,H02,H06,67,1218,R040,V043,True,1245
4775,H22,H14,20,123,R004,V198,False,142
4776,H22,H18,90,668,R039,V123,False,693
4777,H23,H04,45,888,R034,V183,False,910
4778,H19,H25,44,1027,R033,V004,False,1044
4779,H17,H06,26,344,R020,V185,False,364
4780,H09,H21,93,1024,R030,V148,False,1040
4781,H07,H20,54,736,R021,V016,False,757
4782,H02,H15,75,327,R013,V032,False,350
4783,H24,H05,81,1011,R036,V043,False,1037
4784,H11,H18,38,953,R032,V103,False,971
4785,H04,H11,50,718,R033,V175,False,745
4786,H13,H02,64,1204,R014,V194,True,1224
4787,H04,H22,80,1064,R022,V044,False,1081
4788,H11,H06,38,492,R034,V021,False,513
4789,H10,H25,85,601,R010,V021,True,627
4790,H12,H20,46,956,R033,V052,True,980
4791,H18,H13,57,529,R027,V068,True,546
4792,H06,H15,68,366,R035,V126,False,396
4793,H21,H18,60,888,R008,V065,True,905
4794,H03,H08,78,1329,R021,V161,False,1349
4795,H21,H10,43,1238,R032,V023,False,1262
4796,H03,H20,28,1312,R010,V066,True,1338
4797,H10,H21,104,330,R018,V033,False,348
4798,H13,H05,37,770,R027,V054,True,792
4799,H03,H10,41,718,R035,V095,True,741
4800,H17,H02,48,1140,R008,V027,False,1170
4801,H14,H09,53,862,R026,V143,False,887
4802,H18,H23,43,650,R012,V185,False,677
4803,H01,H17,76,1124,R028,V031,False,1150
4804,H25,H17,84,1139,R046,V080,False,1164
4805,H22,H02,67,229,R016,V166,False,259
4806,H14,H15,96,719,R004,V087,False,744
4807,H02,H12,70,146,R038,V071,False,161
4808,H14,H25,66,1062,R021,V005,False,1081
4809,H01,H11,102,885,R025,V116,False,908
4810,H14,H07,55,1419,R006,V068,False,1436
4811,H19,H21,37,1217,R011,V195,False,1240
4812,H16,H12,84,766,R028,V134,True,790
4813,H21,H07,92,923,R001,V098,False,946
4814,H03,H20,75,496,R047,V024,False,514
4815,H07,H12,49,363,R038,V014,False,389
4816,H09,H25,89,1001,R049,V165,False,1031
4817,H24,H14,61,1223,R014,V026,False,1244
4818,H11,H16,83,975,R046,V164,False,991
4819,H21,H13,74,1280,R017,V001,False,1295
4820,H14,H09,40,982,R015,V138,False,1008
4821,H02,H05,98,596,R034,V012,False,622
4822,H19,H24,52,144,R043,V041,False,167
4823,H05,H15,87,649,R014,V070,True,679
4824,H21,H20,72,1145,R038,V140,False,1160
4825,H17,H15,54,593,R016,V012,False,618
4826,H05,H03,54,290,R030,V014,False,313
4827,H20,H19,82,17,R021,V073,False,38
4828,H12,H15,76,989,R029,V004,False,1011
4829,H25,H21,98,945,R011,V041,False,972
4830,H10,H19,69,464,R050,V063,False,489
4831,H21,H23,71,739,R023,V173,False,769
4832,H22,H05,44,1404,R031,V076,False,1430
4833,H23,H05,34,1258,R022,V158,False,1281
4834,H01,H20,94,60,R001,V146,False,88
4835,H02,H23,28,530,R008,V009,False,547
4836,H05,H20,77,786,R045,V175,False,807
4837,H09,H16,70,696,R006,V022,False,722
4838,H09,H06,88,327,R016,V063,False,357
4839,H06,H25,56,771,R010,V126,False,793
4840,H05,H18,72,88,R029,V042,False,108
4841,H22,H21,70,729,R028,V119,False,750
4842,H06,H01,36,900,R042,V148,False,921
4843,H12,H22,45,968,R029,V171,True,987
4844,H17,H18,43,492,R024,V192,True,514
4845,H19,H10,78,1427,R050,V133,False,1444
4846,H17,H13,18,1104,R020,V140,True,1122
4847,H23,H24,103,759,R002,V165,False,774
4848,H23,H19,97,188,R024,V003,False,209
4849,H09,H20,89,101,R044,V131,False,126
4850,H05,H24,63,1392,R032,V181,True,1407
4851,H10,H05,38,1396,R035,V088,False,1422
4852,H22,H13,106,254,R027,V154,False,278
4853,H16,H07,29,1025,R009,V033,False,1055
4854,H10,H16,95,1259,R025,V060,False,1281
4855,H13,H19,28,640,R047,V061,True,666
4856,H12,H20,40,922,R036,V035,False,952
4857,H19,H25,53,531,R026,V129,False,550
4858,H16,H07,65,1129,R044,V105,True,1153
4859,H08,H17,32,843,R012,V008,False,871
4860,H04,H03,78,1362,R007,V200,True,1386
4861,H16,H13,76,1216,R012,V129,True,1243
4862,H25,H04,83,663,R018,V140,False,692
4863,H01,H17,44,416,R049,V085,True,436
4864,H12,H01,44,1321,R048,V154,False,1344
4865,H25,H09,45,22,R044,V180,False,45
4866,H24,H13,46,897,R045,V190,True,919
4867,H20,H21,36,1102,R022,V110,False,1130
4868,H08,H23,77,483,R009,V067,True,500
4869,H04,H03,43,581,R040,V154,False,609
4870,H17,H11,48,1277,R049,V031,True,1297
4871,H17,H14,57,65,R020,V136,False,87
4872,H12,H24,65,439,R040,V144,False,467
4873,H16,H15,80,1191,R019,V093,False,1219
4874,H24,H08,26,250,R029,V185,False,276
4875,H13,H03,37,898,R029,V156,False,926
4876,H21,H06,60,675,R039,V079,False,692
4877,H07,H03,94,967,R022,V107,False,986
4878,H21,H18,74,1344,R001,V052,False,1360
4879,H13,H22,43,1185,R048,V093,False,1208
4880,H05,H22,46,753,R019,V082,True,782
4881,H03,H04,90,24,R044,V172,False,39
4882,H02,H17,97,1434,R007,V177,False,1454
4883,H02,H18,74,189,R038,V136,False,216
4884,H10,H23,67,1205,R031,V197,False,1220
4885,H24,H13,41,663,R014,V105,False,681
4886,H02,H04,38,1014,R041,V090,True,1038
4887,H03,H12,65,1,R039,V006,False,22
4888,H08,H17,71,497,R044,V195,False,520
4889,H14,H11,30,444,R029,V107,True,466
4890,H20,H05,75,494,R035,V024,False,521
4891,H18,H23,94,140,R048,V157,False,158
4892,H16,H03,38,506,R001,V055,False,522
4893,H01,H21,65,609,R049,V197,False,638
4894,H19,H03,93,221,R020,V019,False,236
4895,H17,H13,70,1221,R033,V036,False,1244
4896,H08,H22,96,980,R039,V045,False,1010
4897,H04,H24,88,760,R022,V011,False,787
4898,H10,H23,64,1098,R011,V050,True,1126
4899,H25,H06,79,1239,R030,V009,True,1269
4900,H05,H11,34,1381,R025,V066,False,1402
4901,H24,H19,94,453,R017,V098,False,476
4902,H03,H15,40,631,R034,V099,False,660
4903,H12,H09,79,656,R002,V160,False,678
4904,H07,H11,98,271,R011,V011,False,291
4905,H15,H22,35,596,R006,V097,True,626
4906,H08,H09,48,2,R015,V061,False,23
4907,H05,H22,95,1203,R017,V003,False,1221
4908,H16,H06,90,41,R039,V032,False,71
4909,H15,H20,34,328,R020,V089,False,350
4910,H23,H15,30,137,R034,V062,False,164
4911,H06,H20,40,903,R020,V153,False,927
4912,H20,H07,35,1421,R043,V127,False,1450
4913,H13,H10,18,917,R041,V008,True,946
4914,H23,H04,51,1225,R023,V067,False,1245
4915,H23,H09,26,926,R016,V155,True,951
4916,H02,H17,74,1312,R003,V125,False,1334
4917,H25,H08,71,1228,R039,V087,False,1246
4918,H16,H02,64,1282,R014,V055,False,1305
4919,H04,H13,101,837,R016,V192,False,864
4920,H04,H05,88,28,R043,V048,False,43
4921,H10,H21,90,1428,R046,V044,False,1457
4922,H12,H02,45,1223,R011,V013,True,1246
4923,H16,H17,49,954,R032,V041,False,977
4924,H15,H24,60,733,R041,V002,True,754
4925,H04,H21,66,599,R024,V157,False,622
4926,H19,H03,28,191,R030,V033,False,217
4927,H13,H23,41,621,R007,V066,False,649
4928,H10,H15,38,1212,R030,V015,False,1235
4929,H25,H05,49,302,R045,V055,False,320
4930,H23,H16,43,688,R047,V100,False,718
4931,H17,H19,73,673,R003,V013,False,703
4932,H23,H07,25,1383,R019,V131,False,1409
4933,H20,H16,52,1023,R010,V055,False,1052
4934,H08,H05,67,123,R008,V045,False,140
4935,H22,H07,69,1205,R015,V038,False,1220
4936,H22,H24,69,817,R031,V095,False,835
4937,H08,H24,38,911,R008,V013,False,934
4938,H01,H05,84,1019,R032,V082,True,1036
4939,H11,H16,100,1034,R009,V085,False,1052
4940,H02,H06,53,691,R008,V020,False,706
4941,H20,H14,59,951,R003,V152,False,981
4942,H05,H25,80,81,R001,V049,False,109
4943,H20,H22,71,264,R037,V134,False,289
4944,H07,H06,96,1237,R033,V006,False,1255
4945,H22,H03,30,170,R050,V128,False,188
4946,H20,H11,65,1127,R028,V169,False,1155
4947,H08,H02,44,738,R043,V106,False,767
4948,H22,H15,75,509,R024,V178,False,527
4949,H25,H19,95,310,R001,V048,False,339
4950,H22,H17,85,447,R029,V197,False,462
4951,H13,H04,25,802,R047,V156,False,817
4952,H21,H07,63,134,R015,V199,False,150
4953,H06,H14,74,1411,R005,V087,False,1432
4954,H18,H11,105,119,R014,V090,False,146
4955,H04,H24,29,1062,R017,V034,True,1089
4956,H10,H17,47,691,R040,V073,False,716
4957,H06,H23,55,1208,R033,V144,False,1226
4958,H21,H20,52,567,R017,V174,False,596
4959,H18,H09,44,160,R044,V067,False,190
4960,H08,H24,37,1324,R023,V151,False,1346
4961,H02,H08,31,853,R015,V153,False,879
4962,H09,H13,90,548,R038,V004,False,571
4963,H24,H17,75,714,R013,V084,False,733
4964,H22,H05,81,1303,R040,V083,False,1319
4965,H23,H09,68,999,R016,V056,False,1029
4966,H04,H11,34,289,R036,V154,True,310
4967,H22,H10,81,993,R025,V162,False,1008
4968,H09,H10,51,982,R007,V001,False,1010
4969,H17,H01,61,1067,R006,V146,False,1095
4970,H15,H14,44,1327,R045,V030,False,1349
4971,H21,H24,86,960,R010,V071,False,986
4972,H13,H25,102,969,R013,V119,False,999
4973,H03,H14,67,1058,R001,V002,False,1087
4974,H16,H09,92,300,R010,V010,False,317
4975,H15,H19,83,822,R015,V099,False,849
4976,H01,H16,66,332,R031,V031,False,353
4977,H01,H03,97,554,R036,V091,False,582
4978,H16,H01,64,59,R016,V085,False,81
4979,H11,H08,40,821,R045,V188,False,846
4980,H09,H18,103,487,R005,V073,False,511
4981,H09,H25,73,994,R015,V039,False,1016
4982,H02,H05,73,150,R040,V110,False,167
4983,H16,H18,33,918,R047,V117,True,943
4984,H01,H02,38,241,R041,V194,False,266
4985,H02,H18,78,662,R034,V196,True,685
4986,H20,H01,57,808,R021,V156,False,827
4987,H18,H07,58,125,R040,V128,False,148
4988,H06,H23,88,931,R013,V023,False,953
4989,H04,H08,35,376,R040,V017,True,398
4990,H11,H02,37,131,R026,V128,False,148
4991,H06,H23,89,1262,R014,V188,False,1288
4992,H19,H01,61,155,R046,V121,False,173
4993,H13,H09,61,919,R047,V150,False,944
4994,H24,H09,40,892,R048,V082,False,921
4995,H22,H21,89,1252,R042,V192,False,1280
4996,H14,H20,78,762,R023,V013,False,777
4997,H12,H15,37,361,R022,V104,False,378
4998,H16,H05,59,775,R016,V018,False,800
4999,H23,H06,85,891,R047,V121,False,907
5000,H13,H04,61,1166,R049,V020,False,1188
5001,H06,H13,109,1408,R023,V088,False,1428
5002,H16,H02,34,897,R004,V052,False,924
5003,H06,H17,86,418,R050,V010,False,439
5004,H23,H03,29,69,R028,V048,False,84
5005,H22,H03,73,801,R028,V010,True,816
5006,H22,H12,58,1437,R044,V098,True,1462
5007,H08,H19,49,778,R021,V141,False,800
5008,H14,H24,55,1076,R006,V035,False,1101
5009,H24,H13,46,1184,R039,V066,True,1207
5010,H05,H06,42,551,R036,V047,False,575
5011,H11,H20,104,1360,R032,V116,False,1386
5012,H11,H21,56,1020,R025,V052,False,1048
5013,H09,H12,45,467,R045,V154,False,492
5014,H07,H10,58,1012,R040,V156,False,1029
5015,H18,H05,46,789,R028,V191,False,805
5016,H01,H19,72,1347,R020,V142,False,1366
5017,H11,H16,47,397,R048,V028,False,422
5018,H01,H09,92,170,R041,V130,False,192
5019,H11,H05,74,357,R021,V086,True,382
5020,H16,H03,91,604,R004,V016,False,629
5021,H04,H03,54,1201,R003,V175,False,1226
5022,H20,H03,67,614,R038,V179,False,639
5023,H10,H23,89,1173,R040,V151,True,1194
5024,H21,H06,60,101,R036,V058,False,118
5025,H12,H02,79,868,R036,V110,False,897
5026,H17,H14,66,180,R007,V145,False,200
5027,H16,H12,23,279,R035,V124,False,306
5028,H10,H14,48,1126,R037,V137,True,1155
5029,H09,H03,70,13,R045,V014,False,30
5030,H15,H22,73,553,R029,V068,False,579
5031,H04,H15,61,825,R013,V123,False,855
5032,H12,H25,47,1361,R015,V118,False,1390
5033,H10,H08,40,1203,R023,V088,True,1232
5034,H06,H24,89,1055,R047,V148,False,1082
5035,H24,H04,92,614,R011,V182,False,636
5036,H04,H06,81,563,R024,V081,False,589
5037,H04,H21,96,1033,R048,V129,False,1048
5038,H06,H01,60,822,R020,V152,False,837
5039,H23,H09,75,895,R047,V013,False,914
5040,H09,H10,89,334,R001,V157,False,358
5041,H10,H24,99,1063,R034,V034,False,1090
5042,H02,H08,44,417,R040,V180,True,445
5043,H06,H23,46,402,R018,V046,False,420
5044,H08,H06,33,553,R025,V064,False,582
5045,H22,H03,98,566,R033,V056,False,588
5046,H06,H04,89,1080,R005,V099,True,1107
5047,H13,H23,33,180,R021,V075,False,198
5048,H13,H18,67,821,R040,V172,False,845
5049,H19,H04,72,1163,R026,V087,False,1183
5050,H08,H21,88,990,R046,V059,False,1016
5051,H13,H21,52,1319,R036,V077,False,1337
5052,H17,H12,78,928,R014,V064,False,943
5053,H24,H12,44,1383,R035,V133,False,1411
5054,H19,H21,62,578,R032,V024,True,608
5055,H14,H17,79,107,R005,V055,True,136
5056,H02,H17,20,875,R023,V062,True,895
5057,H07,H03,20,38,R046,V141,True,61
5058,H04,H18,99,367,R010,V149,False,397
5059,H23,H20,32,803,R009,V079,False,824
5060,H11,H03,29,758,R003,V103,True,774
5061,H01,H23,81,64,R009,V182,True,94
5062,H15,H19,77,248,R014,V151,False,273
5063,H22,H20,82,989,R042,V078,False,1018
5064,H16,H09,60,1267,R015,V063,True,1297
5065,H06,H14,81,1014,R020,V064,False,1033
5066,H02,H05,69,823,R027,V101,False,852
5067,H11,H01,54,507,R003,V024,True,534
5068,H06,H05,74,335,R006,V051,True,351
5069,H21,H04,42,1366,R046,V094,True,1393
5070,H18,H13,37,260,R049,V033,False,290
5071,H05,H11,57,641,R031,V091,False,665
5072,H11,H01,86,280,R014,V138,False,300
5073,H01,H24,43,973,R009,V021,False,992
5074,H20,H04,90,1202,R011,V122,True,1228
5075,H21,H23,88,424,R042,V092,False,444
5076,H12,H05,59,1167,R047,V066,False,1184
5077,H18,H13,98,1120,R029,V053,False,1144
5078,H23,H19,82,891,R012,V174,True,909
5079,H22,H16,86,1115,R045,V075,False,1136
5080,H04,H13,73,982,R005,V084,True,1006
5081,H09,H15,50,356,R009,V042,False,372
5082,H22,H10,35,187,R023,V041,False,212
5083,H19,H25,51,577,R045,V174,False,594
5084,H09,H23,70,58,R028,V013,False,78
5085,H20,H17,58,1343,R037,V073,False,1366
5086,H17,H22,56,1276,R007,V197,True,1299
5087,H10,H02,40,1064,R013,V039,True,1093
5088,H21,H11,26,17,R018,V015,False,34
5089,H03,H21,71,340,R001,V071,False,366
5090,H20,H24,47,1274,R005,V103,False,1302
5091,H24,H16,84,905,R046,V006,False,929
5092,H14,H12,30,1021,R035,V140,False,1041
5093,H12,H17,39,103,R016,V173,True,124
5094,H24,H19,80,1300,R025,V051,False,1320
5095,H08,H24,98,598,R018,V142,False,614
5096,H24,H03,36,1101,R035,V099,False,1127
5097,H05,H07,62,1014,R048,V059,False,1034
5098,H14,H17,16,903,R001,V199,True,920
5099,H19,H16,75,644,R003,V105,False,665
5100,H14,H22,99,750,R007,V027,False,780
5101,H25,H07,86,1162,R019,V119,True,1187
5102,H01,H20,86,777,R004,V017,False,804
5103,H21,H06,33,1051,R023,V105,True,1077
5104,H23,H18,58,1124,R038,V027,False,1141
5105,H07,H15,42,1077,R025,V103,False,1106
5106,H18,H25,72,36,R025,V091,False,58
5107,H06,H08,88,226,R005,V065,False,250
5108,H11,H22,96,1082,R028,V161,False,1097
5109,H22,H20,78,36,R044,V048,False,66
5110,H07,H20,65,1353,R013,V027,False,1382
5111,H01,H23,46,204,R014,V104,False,233
5112,H19,H13,105,1077,R049,V116,False,1099
5113,H19,H24,39,1205,R020,V074,False,1222
5114,H06,H14,93,1242,R004,V125,False,1272
5115,H03,H15,86,309,R013,V049,False,325
5116,H11,H22,59,1412,R020,V046,False,1427
5117,H01,H20,80,282,R040,V168,False,300
5118,H02,H09,71,1314,R023,V090,False,1335
5119,H06,H25,44,150,R009,V029,False,166
5120,H19,H12,82,379,R013,V075,False,394
5121,H21,H20,65,330,R050,V113,False,351
5122,H21,H24,65,1436,R028,V019,True,1456
5123,H25,H11,104,1289,R018,V092,False,1309
5124,H13,H17,88,416,R043,V011,False,436
5125,H16,H08,81,836,R040,V164,False,853
5126,H23,H05,30,545,R028,V127,False,562
5127,H02,H11,91,880,R020,V161,False,904
5128,H09,H24,41,504,R007,V090,False,524
5129,H03,H10,70,586,R040,V165,False,607
5130,H11,H06,42,605,R033,V156,True,632
5131,H18,H25,99,710,R010,V165,False,727
5132,H05,H25,36,288,R034,V111,False,314
5133,H05,H12,43,693,R046,V040,False,710
5134,H07,H18,33,730,R013,V046,False,746
5135,H08,H11,44,1438,R050,V180,False,1468
5136,H10,H16,89,1090,R035,V026,False,1114
5137,H15,H13,42,1051,R042,V027,False,1066
5138,H21,H05,60,978,R035,V134,False,995
5139,H24,H15,105,1383,R033,V032,False,1409
5140,H17,H13,75,222,R026,V168,False,252
5141,H24,H12,82,757,R039,V150,False,775
5142,H23,H02,78,480,R040,V085,False,497
5143,H08,H03,52,839,R047,V027,False,861
5144,H24,H13,48,917,R045,V144,False,934
5145,H23,H20,74,148,R035,V051,False,175
5146,H08,H05,40,1420,R002,V110,False,1446
5147,H25,H14,59,886,R028,V053,False,903
5148,H06,H15,82,1131,R022,V169,False,1153
5149,H16,H17,35,252,R043,V019,False,277
5150,H15,H23,79,1362,R023,V170,False,1392
5151,H22,H23,88,418,R005,V107,False,447
5152,H15,H08,33,1292,R035,V034,False,1314
5153,H25,H02,65,1144,R028,V181,False,1166
5154,H05,H03,51,873,R044,V002,True,895
5155,H25,H22,75,267,R039,V007,True,293
5156,H03,H19,47,463,R013,V022,False,482
5157,H22,H19,41,370,R030,V121,True,394
5158,H10,H22,76,962,R035,V070,True,992
5159,H03,H05,22,954,R026,V187,True,982
5160,H21,H07,62,523,R025,V187,False,545
5161,H07,H15,100,928,R036,V007,False,956
5162,H15,H13,68,139,R042,V184,False,163
5163,H02,H23,72,1058,R001,V105,False,1082
5164,H15,H24,45,396,R022,V045,False,416
5165,H23,H12,36,785,R038,V011,False,805
5166,H19,H17,51,1170,R023,V150,False,1188
5167,H08,H21,69,744,R019,V183,False,774
5168,H08,H17,71,680,R002,V102,False,697
5169,H01,H07,88,732,R005,V057,False,761
5170,H10,H03,61,1110,R048,V023,True,1129
5171,H04,H03,81,775,R008,V037,False,794
5172,H11,H18,42,614,R009,V137,False,634
5173,H22,H24,40,667,R021,V133,True,697
5174,H12,H22,28,699,R035,V042,True,729
5175,H04,H17,22,75,R030,V131,True,104
5176,H01,H10,88,114,R033,V069,True,130
5177,H09,H17,41,1200,R047,V181,False,1229
5178,H14,H09,78,1381,R027,V024,False,1405
5179,H20,H04,78,1167,R036,V001,False,1197
5180,H17,H13,31,623,R049,V049,False,647
5181,H08,H21,43,655,R034,V002,True,684
5182,H06,H10,51,263,R042,V015,False,282
5183,H13,H19,93,444,R030,V070,False,471
5184,H10,H24,78,1360,R014,V047,False,1382
5185,H07,H01,40,630,R008,V047,True,659
5186,H21,H02,62,2,R010,V188,False,23
5187,H02,H13,34,853,R029,V115,True,868
5188,H02,H24,90,219,R031,V048,False,241
5189,H04,H21,33,1435,R019,V182,False,1451
5190,H12,H07,31,291,R005,V038,False,313
5191,H19,H01,100,645,R006,V113,False,672
5192,H21,H03,48,1106,R033,V036,True,1133
5193,H01,H15,62,483,R027,V010,False,512
5194,H04,H02,37,762,R014,V030,False,782
5195,H04,H12,60,1,R016,V025,False,30
5196,H12,H17,79,758,R047,V068,False,780
5197,H09,H24,76,1399,R004,V159,False,1418
5198,H24,H04,39,246,R005,V108,False,276
5199,H16,H23,55,1101,R019,V003,False,1123
5200,H18,H05,92,1064,R046,V194,False,1087
5201,H06,H02,47,158,R023,V170,False,184
5202,H21,H15,55,68,R050,V162,False,90
5203,H16,H03,81,556,R049,V135,True,575
5204,H02,H11,36,1102,R050,V012,False,1117
5205,H04,H12,102,1351,R002,V103,False,1366
5206,H17,H07,44,1438,R044,V046,False,1459
5207,H03,H21,84,1426,R048,V169,False,1452
5208,H16,H06,70,1263,R029,V068,False,1280
5209,H12,H13,49,807,R024,V175,False,825
5210,H04,H05,74,727,R027,V176,False,748
5211,H19,H09,95,1215,R022,V198,False,1231
5212,H13,H03,61,644,R048,V144,False,665
5213,H07,H04,37,482,R024,V184,False,505
5214,H22,H15,57,547,R040,V171,False,574
5215,H02,H20,36,127,R026,V168,True,148
5216,H03,H25,93,997,R003,V086,False,1014
5217,H24,H10,37,383,R049,V068,True,408
5218,H08,H23,67,384,R006,V107,False,414
5219,H23,H21,43,79,R032,V045,True,94
5220,H25,H05,52,1232,R027,V134,False,1257
5221,H19,H24,95,1439,R007,V015,False,1456
5222,H15,H12,105,1152,R020,V193,False,1176
5223,H22,H10,72,183,R001,V113,True,209
5224,H18,H05,48,1235,R019,V166,False,1261
5225,H17,H19,107,673,R048,V006,False,692
5226,H16,H19,36,454,R042,V133,False,474
5227,H10,H15,67,951,R050,V169,False,979
5228,H18,H02,96,219,R030,V008,False,234
5229,H11,H07,42,654,R032,V097,False,684
5230,H18,H04,61,748,R015,V131,False,765
5231,H09,H18,40,465,R033,V021,False,485
5232,H23,H05,34,215,R010,V016,False,230
5233,H06,H23,92,787,R006,V180,False,809
5234,H19,H15,53,724,R004,V147,False,749
5235,H11,H19,24,43,R011,V061,False,73
5236,H03,H23,92,1182,R015,V147,False,1212
5237,H08,H09,65,538,R044,V198,True,555
5238,H20,H04,29,1168,R033,V101,True,1189
5239,H20,H16,82,729,R003,V130,False,746
5240,H04,H06,80,169,R018,V135,False,198
5241,H03,H11,66,156,R049,V018,False,183
5242,H14,H07,44,838,R031,V071,False,867
5243,H19,H15,81,1368,R037,V032,False,1395
5244,H06,H11,30,322,R019,V168,True,340
5245,H19,H01,88,1065,R044,V069,False,1089
5246,H24,H02,34,31,R017,V025,True,52
5247,H09,H15,37,603,R026,V045,False,627
5248,H07,H22,82,486,R013,V178,False,508
5249,H13,H20,30,1343,R010,V013,False,1360
5250,H22,H16,68,1285,R022,V052,False,1306
5251,H19,H14,79,488,R002,V008,False,516
5252,H11,H07,40,1027,R025,V142,False,1053
5253,H08,H11,69,705,R039,V110,False,732
5254,H04,H16,45,1191,R021,V025,False,1219
5255,H03,H10,57,599,R023,V179,False,619
5256,H08,H06,35,226,R049,V050,False,252
